user_id,segment,platform,exposed,placement,converted,engaged,orders,revenue,campaign_date
U28570,New,iOS,0,Control,0,0,0,0.0,2026-05-21
U28571,Returning,Android,1,Merchandising Card,0,1,0,0.0,2026-05-25
U28572,High Value,iOS,0,Control,1,0,1,28.1,2026-05-01
U28573,Returning,Android,0,Control,1,1,3,100.32,2026-05-15
U28574,Returning,iOS,1,Merchandising Card,1,0,0,0.0,2026-05-14
U28575,New,Android,0,Control,0,1,0,0.0,2026-05-17
U28576,High Value,Android,0,Control,0,0,0,0.0,2026-05-10
U28577,New,iOS,0,Control,0,1,0,0.0,2026-05-21
U28578,High Value,iOS,1,Banner,1,0,0,0.0,2026-05-14
U28579,Returning,Android,0,Control,0,0,0,0.0,2026-05-05
U28580,Returning,iOS,0,Control,0,0,0,0.0,2026-05-20
U28581,New,Android,1,Banner,0,0,0,0.0,2026-05-18
U28582,New,Android,1,Banner,1,0,0,0.0,2026-05-13
U28583,High Value,Android,0,Control,0,0,0,0.0,2026-05-26
U28584,High Value,Android,0,Control,0,0,0,0.0,2026-05-25
U28585,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-22
U28586,Returning,Android,1,Banner,1,0,1,16.14,2026-05-05
U28587,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-03
U28588,Returning,iOS,0,Control,0,1,0,0.0,2026-05-08
U28589,Returning,Android,1,Merchandising Card,0,1,0,0.0,2026-05-06
U28590,New,Android,0,Control,0,1,0,0.0,2026-05-17
U28591,High Value,Android,0,Control,1,0,0,0.0,2026-05-26
U28592,High Value,Android,1,Banner,0,1,0,0.0,2026-05-06
U28593,New,Android,1,Merchandising Card,1,1,4,114.41,2026-05-23
U28594,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-20
U28595,Returning,Android,0,Control,0,0,0,0.0,2026-05-28
U28596,New,iOS,0,Control,0,0,0,0.0,2026-05-19
U28597,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-15
U28598,Returning,Android,0,Control,1,0,0,0.0,2026-05-20
U28599,High Value,Android,0,Control,1,0,2,113.45,2026-05-28
U28600,High Value,Android,1,Banner,1,0,1,38.95,2026-05-28
U28601,Returning,iOS,0,Control,0,0,0,0.0,2026-05-18
U28602,New,Android,0,Control,0,0,0,0.0,2026-05-09
U28603,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-19
U28604,Returning,iOS,0,Control,0,0,0,0.0,2026-05-01
U28605,High Value,iOS,1,Pop-up,0,0,0,0.0,2026-05-05
U28606,Reactivated,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-27
U28607,New,iOS,1,Merchandising Card,1,1,0,0.0,2026-05-25
U28608,High Value,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-17
U28609,Returning,Android,0,Control,0,0,0,0.0,2026-05-16
U28610,New,Android,0,Control,0,0,0,0.0,2026-05-15
U28611,Returning,Android,1,Banner,1,0,0,0.0,2026-05-23
U28612,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-10
U28613,New,iOS,0,Control,0,0,0,0.0,2026-05-17
U28614,High Value,iOS,1,Pop-up,1,1,1,38.67,2026-05-27
U28615,New,iOS,0,Control,0,1,0,0.0,2026-05-10
U28616,New,Android,0,Control,0,1,0,0.0,2026-05-02
U28617,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-24
U28618,High Value,iOS,0,Control,0,1,0,0.0,2026-05-25
U28619,Returning,Android,1,Banner,1,1,0,0.0,2026-05-02
U28620,High Value,iOS,0,Control,0,0,0,0.0,2026-05-27
U28621,Returning,Android,0,Control,0,1,0,0.0,2026-05-07
U28622,Returning,iOS,0,Control,0,0,0,0.0,2026-05-07
U28623,High Value,Android,0,Control,0,0,0,0.0,2026-05-12
U28624,Returning,Android,1,Pop-up,1,0,1,37.35,2026-05-15
U28625,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-07
U28626,New,iOS,0,Control,1,0,1,36.29,2026-05-09
U28627,Returning,iOS,0,Control,0,1,0,0.0,2026-05-03
U28628,High Value,Android,0,Control,0,0,0,0.0,2026-05-17
U28629,High Value,Android,0,Control,0,0,0,0.0,2026-05-20
U28630,New,Android,0,Control,0,0,0,0.0,2026-05-13
U28631,Returning,iOS,0,Control,0,1,0,0.0,2026-05-02
U28632,Returning,Android,0,Control,1,0,1,32.45,2026-05-10
U28633,Returning,iOS,0,Control,0,0,0,0.0,2026-05-04
U28634,New,iOS,0,Control,1,0,3,73.86,2026-05-08
U28635,New,iOS,0,Control,0,0,0,0.0,2026-05-22
U28636,High Value,Android,0,Control,0,0,0,0.0,2026-05-28
U28637,High Value,Android,0,Control,1,0,1,59.48,2026-05-11
U28638,Returning,iOS,0,Control,0,0,0,0.0,2026-05-20
U28639,High Value,Android,0,Control,1,1,0,0.0,2026-05-03
U28640,New,Android,1,Merchandising Card,1,0,0,0.0,2026-05-02
U28641,Returning,Android,0,Control,0,0,0,0.0,2026-05-18
U28642,High Value,Android,0,Control,0,0,0,0.0,2026-05-28
U28643,High Value,Android,0,Control,0,1,0,0.0,2026-05-09
U28644,Returning,Android,1,Merchandising Card,1,0,0,0.0,2026-05-20
U28645,High Value,iOS,0,Control,0,1,0,0.0,2026-05-15
U28646,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-07
U28647,High Value,Android,0,Control,1,0,1,31.37,2026-05-05
U28648,Returning,Android,1,Merchandising Card,1,0,0,0.0,2026-05-10
U28649,High Value,iOS,1,Pop-up,1,0,2,89.46,2026-05-02
U28650,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-23
U28651,Returning,iOS,0,Control,0,0,0,0.0,2026-05-21
U28652,Returning,Android,1,Banner,0,0,0,0.0,2026-05-07
U28653,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-14
U28654,Returning,iOS,1,Banner,0,1,0,0.0,2026-05-14
U28655,Reactivated,Android,1,Pop-up,1,0,2,56.16,2026-05-17
U28656,High Value,Android,0,Control,0,1,0,0.0,2026-05-23
U28657,New,iOS,1,Banner,0,0,0,0.0,2026-05-06
U28658,High Value,iOS,0,Control,0,1,0,0.0,2026-05-15
U28659,New,iOS,0,Control,1,0,0,0.0,2026-05-25
U28660,Returning,Android,1,Banner,0,0,0,0.0,2026-05-07
U28661,High Value,iOS,0,Control,0,0,0,0.0,2026-05-11
U28662,New,Android,1,Merchandising Card,1,0,1,32.21,2026-05-27
U28663,High Value,Android,0,Control,0,0,0,0.0,2026-05-18
U28664,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-06
U28665,Returning,Android,1,Banner,0,1,0,0.0,2026-05-27
U28666,New,Android,1,Merchandising Card,1,0,0,0.0,2026-05-18
U28667,Returning,Android,0,Control,0,0,0,0.0,2026-05-22
U28668,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-11
U28669,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-19
U28670,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-14
U28671,New,iOS,0,Control,0,0,0,0.0,2026-05-09
U28672,New,iOS,0,Control,0,1,0,0.0,2026-05-02
U28673,High Value,Android,1,Banner,0,0,0,0.0,2026-05-28
U28674,New,iOS,1,Banner,0,1,0,0.0,2026-05-24
U28675,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-08
U28676,Returning,Android,0,Control,0,1,0,0.0,2026-05-27
U28677,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-17
U28678,New,iOS,1,Merchandising Card,1,0,2,45.87,2026-05-20
U28679,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-15
U28680,New,iOS,0,Control,1,0,2,55.62,2026-05-21
U28681,Returning,iOS,0,Control,0,0,0,0.0,2026-05-05
U28682,Returning,Android,0,Control,0,1,0,0.0,2026-05-14
U28683,Returning,Android,0,Control,1,1,0,0.0,2026-05-09
U28684,Returning,iOS,0,Control,0,0,0,0.0,2026-05-06
U28685,Returning,iOS,0,Control,0,0,0,0.0,2026-05-15
U28686,New,iOS,0,Control,0,0,0,0.0,2026-05-03
U28687,Returning,Android,0,Control,0,0,0,0.0,2026-05-14
U28688,High Value,iOS,0,Control,0,1,0,0.0,2026-05-13
U28689,Returning,iOS,0,Control,0,0,0,0.0,2026-05-24
U28690,New,Android,0,Control,0,0,0,0.0,2026-05-06
U28691,New,Android,0,Control,0,0,0,0.0,2026-05-04
U28692,New,iOS,0,Control,0,0,0,0.0,2026-05-11
U28693,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-21
U28694,Returning,Android,0,Control,0,0,0,0.0,2026-05-07
U28695,Returning,iOS,1,Banner,1,1,2,67.4,2026-05-16
U28696,New,Android,0,Control,0,0,0,0.0,2026-05-24
U28697,Returning,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-24
U28698,Reactivated,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-04
U28699,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-24
U28700,High Value,Android,1,Pop-up,0,0,0,0.0,2026-05-13
U28701,New,iOS,0,Control,0,0,0,0.0,2026-05-06
U28702,New,iOS,1,Banner,0,0,0,0.0,2026-05-07
U28703,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-19
U28704,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-10
U28705,New,Android,0,Control,0,1,0,0.0,2026-05-26
U28706,Returning,Android,1,Merchandising Card,1,0,0,0.0,2026-05-16
U28707,New,iOS,0,Control,0,1,0,0.0,2026-05-01
U28708,High Value,Android,1,Banner,1,0,9,430.83,2026-05-25
U28709,High Value,Android,1,Banner,0,0,0,0.0,2026-05-11
U28710,High Value,iOS,1,Banner,1,0,1,30.3,2026-05-05
U28711,High Value,iOS,0,Control,1,0,0,0.0,2026-05-27
U28712,New,Android,1,Banner,0,1,0,0.0,2026-05-14
U28713,High Value,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-19
U28714,Returning,iOS,0,Control,1,0,1,34.56,2026-05-27
U28715,Returning,iOS,0,Control,0,0,0,0.0,2026-05-23
U28716,New,iOS,0,Control,0,0,0,0.0,2026-05-15
U28717,High Value,Android,1,Merchandising Card,1,1,1,75.39,2026-05-20
U28718,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-17
U28719,New,Android,0,Control,0,0,0,0.0,2026-05-16
U28720,New,Android,0,Control,0,0,0,0.0,2026-05-24
U28721,New,iOS,0,Control,0,0,0,0.0,2026-05-26
U28722,Returning,iOS,1,Merchandising Card,1,1,1,34.75,2026-05-16
U28723,New,Android,1,Banner,0,1,0,0.0,2026-05-15
U28724,High Value,iOS,0,Control,1,1,0,0.0,2026-05-04
U28725,Returning,Android,0,Control,0,1,0,0.0,2026-05-05
U28726,Returning,iOS,0,Control,1,0,0,0.0,2026-05-20
U28727,High Value,iOS,0,Control,0,0,0,0.0,2026-05-05
U28728,Returning,iOS,0,Control,0,0,0,0.0,2026-05-27
U28729,Returning,Android,1,Pop-up,1,0,2,54.29,2026-05-09
U28730,High Value,Android,0,Control,0,0,0,0.0,2026-05-15
U28731,High Value,iOS,0,Control,0,0,0,0.0,2026-05-02
U28732,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-26
U28733,New,iOS,0,Control,0,0,0,0.0,2026-05-20
U28734,New,Android,0,Control,0,0,0,0.0,2026-05-21
U28735,Returning,iOS,0,Control,0,0,0,0.0,2026-05-24
U28736,New,Android,0,Control,0,0,0,0.0,2026-05-09
U28737,Returning,Android,0,Control,0,0,0,0.0,2026-05-24
U28738,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-01
U28739,New,Android,1,Banner,1,1,1,25.55,2026-05-17
U28740,Returning,Android,0,Control,0,0,0,0.0,2026-05-02
U28741,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-19
U28742,Returning,Android,1,Pop-up,1,0,2,31.92,2026-05-13
U28743,Returning,Android,1,Banner,0,1,0,0.0,2026-05-05
U28744,High Value,Android,1,Pop-up,1,1,1,44.83,2026-05-25
U28745,New,Android,1,Banner,0,1,0,0.0,2026-05-18
U28746,New,Android,1,Merchandising Card,1,0,1,33.57,2026-05-16
U28747,Returning,Android,1,Banner,0,1,0,0.0,2026-05-02
U28748,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-23
U28749,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-09
U28750,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-04
U28751,Returning,Android,0,Control,1,0,2,91.35,2026-05-01
U28752,New,iOS,0,Control,1,0,0,0.0,2026-05-17
U28753,Reactivated,iOS,1,Pop-up,1,1,1,21.07,2026-05-10
U28754,Returning,Android,1,Banner,1,0,1,27.47,2026-05-17
U28755,New,iOS,0,Control,1,0,2,56.47,2026-05-09
U28756,Returning,Android,0,Control,0,1,0,0.0,2026-05-23
U28757,New,Android,0,Control,0,0,0,0.0,2026-05-16
U28758,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-13
U28759,Returning,iOS,1,Banner,1,1,0,0.0,2026-05-16
U28760,Returning,Android,0,Control,0,1,0,0.0,2026-05-01
U28761,High Value,Android,1,Banner,0,1,0,0.0,2026-05-07
U28762,New,Android,1,Banner,0,0,0,0.0,2026-05-26
U28763,Reactivated,Android,1,Banner,0,0,0,0.0,2026-05-08
U28764,High Value,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-27
U28765,New,iOS,1,Pop-up,0,0,0,0.0,2026-05-01
U28766,New,Android,1,Banner,0,1,0,0.0,2026-05-05
U28767,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-06
U28768,New,iOS,0,Control,0,0,0,0.0,2026-05-09
U28769,Returning,iOS,0,Control,1,0,1,24.68,2026-05-02
U28770,New,iOS,1,Banner,0,0,0,0.0,2026-05-12
U28771,Reactivated,Android,1,Banner,0,0,0,0.0,2026-05-05
U28772,New,Android,0,Control,0,0,0,0.0,2026-05-02
U28773,New,iOS,0,Control,0,1,0,0.0,2026-05-21
U28774,New,iOS,1,Banner,0,0,0,0.0,2026-05-15
U28775,New,iOS,1,Banner,0,0,0,0.0,2026-05-12
U28776,High Value,Android,1,Merchandising Card,1,0,2,83.78,2026-05-28
U28777,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-02
U28778,New,Android,0,Control,1,0,1,34.13,2026-05-12
U28779,High Value,iOS,1,Pop-up,1,0,2,103.04,2026-05-27
U28780,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-04
U28781,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-19
U28782,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-20
U28783,Returning,iOS,0,Control,0,1,0,0.0,2026-05-26
U28784,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-19
U28785,Returning,iOS,0,Control,0,0,0,0.0,2026-05-07
U28786,New,Android,0,Control,0,0,0,0.0,2026-05-17
U28787,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-26
U28788,High Value,Android,0,Control,1,0,2,63.63,2026-05-18
U28789,Returning,Android,1,Banner,0,1,0,0.0,2026-05-23
U28790,Reactivated,Android,1,Merchandising Card,0,1,0,0.0,2026-05-21
U28791,Returning,iOS,0,Control,0,0,0,0.0,2026-05-22
U28792,Returning,iOS,0,Control,0,1,0,0.0,2026-05-21
U28793,Returning,Android,0,Control,0,0,0,0.0,2026-05-19
U28794,Returning,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-13
U28795,Returning,Android,0,Control,0,0,0,0.0,2026-05-11
U28796,New,Android,1,Banner,1,0,0,0.0,2026-05-27
U28797,New,Android,0,Control,0,0,0,0.0,2026-05-15
U28798,Reactivated,Android,1,Merchandising Card,0,1,0,0.0,2026-05-06
U28799,New,iOS,0,Control,0,0,0,0.0,2026-05-07
U28800,Returning,Android,0,Control,1,0,1,27.33,2026-05-01
U28801,Returning,Android,1,Pop-up,0,1,0,0.0,2026-05-08
U28802,Returning,Android,0,Control,0,1,0,0.0,2026-05-20
U28803,High Value,iOS,0,Control,1,0,2,108.42,2026-05-14
U28804,High Value,Android,1,Pop-up,0,1,0,0.0,2026-05-17
U28805,Reactivated,Android,1,Pop-up,0,1,0,0.0,2026-05-09
U28806,Returning,Android,1,Banner,0,0,0,0.0,2026-05-21
U28807,Returning,iOS,0,Control,0,0,0,0.0,2026-05-28
U28808,High Value,iOS,0,Control,1,1,1,46.32,2026-05-05
U28809,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-13
U28810,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-02
U28811,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-25
U28812,New,iOS,0,Control,0,0,0,0.0,2026-05-04
U28813,New,Android,1,Banner,0,0,0,0.0,2026-05-09
U28814,High Value,iOS,0,Control,1,0,1,48.8,2026-05-10
U28815,High Value,iOS,0,Control,1,0,3,84.32,2026-05-04
U28816,High Value,Android,1,Pop-up,0,0,0,0.0,2026-05-19
U28817,New,iOS,0,Control,0,0,0,0.0,2026-05-01
U28818,Returning,Android,0,Control,0,1,0,0.0,2026-05-06
U28819,New,Android,0,Control,0,0,0,0.0,2026-05-02
U28820,Returning,Android,1,Banner,0,0,0,0.0,2026-05-13
U28821,Returning,Android,1,Banner,1,0,0,0.0,2026-05-06
U28822,Reactivated,iOS,1,Banner,0,0,0,0.0,2026-05-08
U28823,New,iOS,1,Banner,0,0,0,0.0,2026-05-19
U28824,Returning,iOS,0,Control,1,0,0,0.0,2026-05-23
U28825,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-05
U28826,Returning,Android,0,Control,0,0,0,0.0,2026-05-25
U28827,Returning,iOS,0,Control,0,0,0,0.0,2026-05-04
U28828,Reactivated,iOS,0,Control,1,1,1,46.26,2026-05-08
U28829,New,Android,0,Control,0,1,0,0.0,2026-05-16
U28830,New,Android,0,Control,0,0,0,0.0,2026-05-25
U28831,High Value,Android,0,Control,0,1,0,0.0,2026-05-03
U28832,Returning,Android,0,Control,0,0,0,0.0,2026-05-02
U28833,New,Android,0,Control,0,0,0,0.0,2026-05-26
U28834,Returning,iOS,0,Control,0,0,0,0.0,2026-05-05
U28835,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-17
U28836,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-26
U28837,New,Android,0,Control,0,0,0,0.0,2026-05-26
U28838,High Value,iOS,0,Control,0,0,0,0.0,2026-05-07
U28839,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-02
U28840,New,Android,0,Control,0,0,0,0.0,2026-05-22
U28841,New,Android,1,Banner,0,0,0,0.0,2026-05-22
U28842,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-17
U28843,New,Android,1,Pop-up,0,0,0,0.0,2026-05-25
U28844,High Value,Android,1,Merchandising Card,1,1,4,196.78,2026-05-26
U28845,Returning,Android,0,Control,0,0,0,0.0,2026-05-15
U28846,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-02
U28847,Reactivated,Android,1,Banner,0,1,0,0.0,2026-05-23
U28848,Returning,Android,1,Banner,0,0,0,0.0,2026-05-16
U28849,New,Android,1,Banner,1,0,1,32.65,2026-05-12
U28850,Returning,iOS,0,Control,0,0,0,0.0,2026-05-15
U28851,Returning,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-16
U28852,New,iOS,0,Control,0,1,0,0.0,2026-05-02
U28853,Returning,Android,0,Control,0,1,0,0.0,2026-05-17
U28854,Returning,iOS,0,Control,1,0,1,34.56,2026-05-13
U28855,New,iOS,0,Control,0,0,0,0.0,2026-05-11
U28856,High Value,iOS,1,Merchandising Card,1,0,1,48.98,2026-05-03
U28857,Returning,Android,0,Control,0,0,0,0.0,2026-05-20
U28858,Returning,iOS,0,Control,1,0,3,76.19,2026-05-04
U28859,Returning,iOS,1,Banner,1,0,0,0.0,2026-05-06
U28860,Returning,iOS,0,Control,0,0,0,0.0,2026-05-04
U28861,New,iOS,0,Control,1,1,5,158.13,2026-05-27
U28862,New,Android,0,Control,0,1,0,0.0,2026-05-03
U28863,New,Android,0,Control,0,0,0,0.0,2026-05-14
U28864,New,Android,1,Banner,0,0,0,0.0,2026-05-18
U28865,Returning,Android,0,Control,1,0,2,78.22,2026-05-27
U28866,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-14
U28867,Returning,iOS,0,Control,1,0,2,46.4,2026-05-14
U28868,Reactivated,iOS,1,Banner,0,0,0,0.0,2026-05-13
U28869,High Value,Android,1,Banner,0,0,0,0.0,2026-05-28
U28870,Reactivated,Android,1,Banner,0,0,0,0.0,2026-05-20
U28871,High Value,Android,0,Control,1,0,3,190.04,2026-05-20
U28872,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-04
U28873,Returning,Android,1,Banner,0,1,0,0.0,2026-05-18
U28874,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-07
U28875,High Value,Android,0,Control,0,0,0,0.0,2026-05-04
U28876,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-24
U28877,Returning,iOS,0,Control,0,0,0,0.0,2026-05-24
U28878,Returning,iOS,0,Control,0,0,0,0.0,2026-05-02
U28879,Returning,Android,0,Control,1,0,2,78.92,2026-05-16
U28880,Returning,iOS,0,Control,0,1,0,0.0,2026-05-17
U28881,Returning,Android,0,Control,0,0,0,0.0,2026-05-25
U28882,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-01
U28883,High Value,iOS,0,Control,0,1,0,0.0,2026-05-13
U28884,High Value,iOS,0,Control,0,0,0,0.0,2026-05-04
U28885,High Value,iOS,0,Control,0,1,0,0.0,2026-05-19
U28886,New,iOS,1,Banner,0,0,0,0.0,2026-05-11
U28887,Reactivated,iOS,0,Control,0,1,0,0.0,2026-05-25
U28888,New,iOS,0,Control,0,0,0,0.0,2026-05-08
U28889,High Value,iOS,0,Control,0,0,0,0.0,2026-05-01
U28890,New,Android,0,Control,0,1,0,0.0,2026-05-06
U28891,Returning,iOS,0,Control,0,1,0,0.0,2026-05-04
U28892,High Value,iOS,0,Control,1,0,2,102.2,2026-05-09
U28893,Returning,Android,0,Control,0,0,0,0.0,2026-05-18
U28894,Returning,iOS,0,Control,1,1,2,72.16,2026-05-28
U28895,Returning,Android,1,Banner,0,0,0,0.0,2026-05-03
U28896,Returning,iOS,0,Control,0,0,0,0.0,2026-05-12
U28897,New,Android,0,Control,0,0,0,0.0,2026-05-17
U28898,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-10
U28899,New,iOS,0,Control,0,1,0,0.0,2026-05-11
U28900,Returning,Android,1,Merchandising Card,1,0,0,0.0,2026-05-23
U28901,New,iOS,1,Pop-up,0,0,0,0.0,2026-05-23
U28902,Returning,Android,1,Banner,1,0,1,37.37,2026-05-04
U28903,Returning,iOS,0,Control,0,0,0,0.0,2026-05-28
U28904,New,iOS,1,Banner,1,0,0,0.0,2026-05-26
U28905,Returning,Android,1,Merchandising Card,1,1,0,0.0,2026-05-17
U28906,Returning,iOS,0,Control,0,0,0,0.0,2026-05-19
U28907,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-01
U28908,High Value,iOS,0,Control,1,1,0,0.0,2026-05-09
U28909,High Value,Android,1,Merchandising Card,0,1,0,0.0,2026-05-14
U28910,Returning,iOS,0,Control,0,0,0,0.0,2026-05-10
U28911,Returning,Android,1,Banner,0,1,0,0.0,2026-05-04
U28912,New,iOS,0,Control,0,1,0,0.0,2026-05-03
U28913,Returning,Android,0,Control,0,1,0,0.0,2026-05-15
U28914,High Value,Android,0,Control,0,0,0,0.0,2026-05-27
U28915,Returning,iOS,0,Control,0,1,0,0.0,2026-05-07
U28916,Returning,Android,1,Banner,0,0,0,0.0,2026-05-15
U28917,New,Android,0,Control,0,0,0,0.0,2026-05-01
U28918,New,Android,1,Banner,0,1,0,0.0,2026-05-13
U28919,New,iOS,0,Control,0,0,0,0.0,2026-05-03
U28920,Returning,iOS,1,Pop-up,1,0,2,41.13,2026-05-08
U28921,Returning,iOS,0,Control,0,0,0,0.0,2026-05-08
U28922,Returning,iOS,0,Control,0,0,0,0.0,2026-05-26
U28923,Returning,Android,0,Control,1,1,2,110.04,2026-05-05
U28924,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-10
U28925,High Value,iOS,1,Pop-up,1,0,1,25.05,2026-05-04
U28926,High Value,Android,1,Banner,0,0,0,0.0,2026-05-19
U28927,Returning,iOS,0,Control,0,0,0,0.0,2026-05-22
U28928,Returning,iOS,0,Control,1,0,1,39.63,2026-05-09
U28929,Reactivated,Android,1,Merchandising Card,0,0,0,0.0,2026-05-19
U28930,New,Android,0,Control,0,1,0,0.0,2026-05-28
U28931,New,Android,1,Banner,0,0,0,0.0,2026-05-08
U28932,Returning,Android,0,Control,0,0,0,0.0,2026-05-26
U28933,Returning,iOS,1,Pop-up,0,1,0,0.0,2026-05-03
U28934,New,iOS,0,Control,0,0,0,0.0,2026-05-26
U28935,High Value,Android,0,Control,0,0,0,0.0,2026-05-26
U28936,Returning,iOS,1,Merchandising Card,1,0,1,54.59,2026-05-21
U28937,Returning,Android,1,Banner,1,0,2,34.78,2026-05-11
U28938,Returning,iOS,0,Control,1,0,2,63.48,2026-05-25
U28939,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-11
U28940,New,Android,1,Banner,1,0,1,14.83,2026-05-03
U28941,New,Android,1,Banner,0,1,0,0.0,2026-05-09
U28942,New,Android,1,Merchandising Card,1,0,2,89.49,2026-05-02
U28943,High Value,iOS,0,Control,1,0,3,143.39,2026-05-10
U28944,Returning,iOS,0,Control,0,0,0,0.0,2026-05-24
U28945,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-08
U28946,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-08
U28947,Returning,Android,0,Control,0,0,0,0.0,2026-05-17
U28948,New,iOS,0,Control,1,1,1,8.0,2026-05-19
U28949,New,Android,1,Banner,0,0,0,0.0,2026-05-02
U28950,High Value,iOS,0,Control,0,0,0,0.0,2026-05-14
U28951,Returning,Android,0,Control,1,0,2,79.71,2026-05-07
U28952,Returning,iOS,0,Control,0,0,0,0.0,2026-05-20
U28953,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-07
U28954,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-05
U28955,Returning,Android,0,Control,0,0,0,0.0,2026-05-08
U28956,New,Android,1,Banner,1,0,1,19.77,2026-05-02
U28957,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-23
U28958,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-13
U28959,New,iOS,1,Banner,1,0,0,0.0,2026-05-24
U28960,New,Android,0,Control,0,0,0,0.0,2026-05-20
U28961,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-08
U28962,High Value,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-27
U28963,High Value,Android,0,Control,1,0,1,47.26,2026-05-18
U28964,Reactivated,iOS,0,Control,1,1,2,56.46,2026-05-14
U28965,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-04
U28966,Returning,iOS,0,Control,1,0,2,66.01,2026-05-15
U28967,Returning,Android,1,Pop-up,0,1,0,0.0,2026-05-11
U28968,Reactivated,Android,1,Merchandising Card,0,1,0,0.0,2026-05-24
U28969,New,iOS,0,Control,1,0,3,119.26,2026-05-12
U28970,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-16
U28971,New,iOS,0,Control,0,0,0,0.0,2026-05-19
U28972,High Value,iOS,0,Control,1,0,2,105.47,2026-05-20
U28973,Returning,Android,0,Control,0,1,0,0.0,2026-05-10
U28974,High Value,Android,1,Banner,0,0,0,0.0,2026-05-21
U28975,New,iOS,0,Control,0,1,0,0.0,2026-05-24
U28976,New,Android,0,Control,0,0,0,0.0,2026-05-23
